internship_placement_reports,class_performance
5.754348026208428e-05,2.8261737792856794
5.696804545946344e-05,2.8267451254806346
5.63983650048688e-05,2.827315575322414
5.583438135482011e-05,2.8278819412440885
5.5276037541271914e-05,2.828444015655506
5.47232771658592e-05,2.8290018299503967
5.417604439420061e-05,2.829555557387158
5.36342839502586e-05,2.8301047352578594
5.309794111075601e-05,2.830653235855426
5.2566961699648455e-05,2.831197550328647
5.204129208265197e-05,2.831737741743508
5.152087916182545e-05,2.832273925410145
5.100567037020719e-05,2.832809513750001
5.049561366650512e-05,2.833344454216411
4.999065752984007e-05,2.8338752192233367
4.949075095454167e-05,2.8344053202193438
4.8995843444996254e-05,2.834934620659038
4.850588501054629e-05,2.8354595388056367
4.8020826160440824e-05,2.835983528810588
4.7540617898836415e-05,2.836503431354848
4.706521171984805e-05,2.8370224002768563
4.6594559602649573e-05,2.837537927116606
4.6128614006623075e-05,2.8380495087539055
4.566732786655684e-05,2.838560214488386
4.521065458789127e-05,2.839067082910109
4.475854804201236e-05,2.8395705288708437
4.4310962561592235e-05,2.8400702073053665
4.3867852935976315e-05,2.840565841403816
4.342917440661655e-05,2.8410580672528485
4.2994882662550386e-05,2.8415494701811936
4.256493383592488e-05,2.842037056468819
