util_2,util_1
0.9997979480176129,0.00020205198238708148
0.9997979480176129,0.00020205198238708148
0.9998029983220582,0.0001970016779418935
0.9998029983220582,0.0001970016779418935
0.9998079224180165,0.0001920775819834948
0.9998079224180165,0.0001920775819834948
0.9998079224180165,0.0001920775819834948
0.9998127234582754,0.00018727654172453982
0.9998127234582754,0.00018727654172453982
0.9998174045169224,0.00018259548307769145
0.999821968591306,0.00017803140869402599
0.999821968591306,0.00017803140869402599
0.999821968591306,0.00017803140869402599
0.9998264186039497,0.00017358139605018689
0.9998264186039497,0.00017358139605018689
0.9998264186039497,0.00017358139605018689
0.9998307574044168,0.00016924259558308253
0.9998307574044168,0.00016924259558308253
0.9998349877711291,0.00016501222887095338
0.9998349877711291,0.00016501222887095338
0.9998349877711291,0.00016501222887095338
0.9998349877711291,0.00016501222887095338
0.9998391124131403,0.00016088758685966218
0.9998391124131403,0.00016088758685966218
0.9998431339718669,0.0001568660281330888
0.9998431339718669,0.0001568660281330888
0.9998470550227735,0.00015294497722653907
0.9998508780770179,0.00014912192298210345
0.9998508780770179,0.00014912192298210345
0.9998546055830551,0.000145394416944927
0.9998582399282007,0.00014176007179937845
0.9998582399282007,0.00014176007179937845
0.9998582399282007,0.00014176007179937845
0.9998582399282007,0.00014176007179937845
0.9998617834401559,0.00013821655984413018
0.9998652383884948,0.00013476161150518544
0.9998652383884948,0.00013476161150518544
0.9998686069861141,0.00013139301388591308
0.9998686069861141,0.00013139301388591308
0.9998718913906468,0.00012810860935317245
0.9998750937058413,0.00012490629415863426
0.9998750937058413,0.00012490629415863426
0.9998782159829055,0.00012178401709442498
0.9998812602218178,0.00011873977818224376
0.9998842283726049,0.00011577162739512159
0.9998842283726049,0.00011577162739512159
0.9998871223365889,0.00011287766341101328
0.9998871223365889,0.00011287766341101328
0.9998871223365889,0.00011287766341101328
0.9998899439676026,0.00011005603239743249
0.9998899439676026,0.00011005603239743249
0.9998926950731737,0.00010730492682635926
0.9998953774156814,0.00010462258431866914
0.9998979927134826,0.00010200728651735077
0.9999005426420112,9.945735798879732e-05
0.9999030288348486,9.697116515147456e-05
0.9999054528847686,9.454711523128582e-05
0.999907816344757,9.218365524297054e-05
0.999907816344757,9.218365524297054e-05
0.999907816344757,9.218365524297054e-05
0.9999101207290031,8.987927099688956e-05
0.9999123675138695,8.763248613056655e-05
0.9999123675138695,8.763248613056655e-05
0.9999145581388357,8.544186116437023e-05
0.9999166940074193,8.330599258073728e-05
0.9999187764880737,8.122351192635088e-05
0.9999187764880737,8.122351192635088e-05
0.9999187764880737,8.122351192635088e-05
0.9999187764880737,8.122351192635088e-05
0.9999187764880737,8.122351192635088e-05
0.9999187764880737,8.122351192635088e-05
0.9999208069150634,7.919308493670409e-05
0.9999227865893175,7.721341068249125e-05
0.9999227865893175,7.721341068249125e-05
0.9999227865893175,7.721341068249125e-05
0.9999227865893175,7.721341068249125e-05
0.9999227865893175,7.721341068249125e-05
0.9999227865893175,7.721341068249125e-05
0.9999227865893175,7.721341068249125e-05
0.9999227865893175,7.721341068249125e-05
0.9999247167792628,7.528322073728497e-05
0.9999247167792628,7.528322073728497e-05
0.999926598721634,7.340127836596888e-05
0.999926598721634,7.340127836596888e-05
0.9999284336222666,7.156637773340999e-05
0.9999302226568672,6.977734313286714e-05
0.9999319669717663,6.803302823364434e-05
0.9999336676846524,6.63323153475103e-05
0.9999336676846524,6.63323153475103e-05
0.9999353258852867,6.467411471341685e-05
0.9999369426361999,6.305736380006091e-05
0.9999369426361999,6.305736380006091e-05
0.9999369426361999,6.305736380006091e-05
0.9999369426361999,6.305736380006091e-05
0.9999369426361999,6.305736380006091e-05
0.9999385189733742,6.148102662584595e-05
0.9999400559069042,5.9944093095809396e-05
0.9999400559069042,5.9944093095809396e-05
0.9999400559069042,5.9944093095809396e-05
0.9999400559069042,5.9944093095809396e-05
0.9999400559069042,5.9944093095809396e-05
0.9999400559069042,5.9944093095809396e-05
0.9999415544216449,5.844557835509391e-05
0.9999430154778415,5.6984522158550436e-05
0.9999430154778415,5.6984522158550436e-05
0.999944440011744,5.555998825607122e-05
0.9999458289362068,5.417106379326115e-05
0.9999471831412728,5.2816858727065195e-05
0.9999471831412728,5.2816858727065195e-05
0.9999471831412728,5.2816858727065195e-05
0.9999485034947441,5.149650525597964e-05
0.9999497908427356,5.0209157264483425e-05
0.9999510460102187,4.895398978133563e-05
0.9999510460102187,4.895398978133563e-05
0.9999522698015486,4.7730198451393426e-05
0.9999534630009794,4.653699902061355e-05
0.9999534630009794,4.653699902061355e-05
0.9999546263731661,4.53736268339089e-05
0.9999546263731661,4.53736268339089e-05
0.9999546263731661,4.53736268339089e-05
0.9999546263731661,4.53736268339089e-05
0.9999546263731661,4.53736268339089e-05
0.9999557606636544,4.423933634553964e-05
0.9999557606636544,4.423933634553964e-05
0.9999568665993582,4.313340064172661e-05
0.9999579448890248,4.205511097518221e-05
0.9999589962236888,4.1003776311261735e-05
0.9999600212771145,3.997872288544545e-05
0.9999600212771145,3.997872288544545e-05
0.999961020706228,3.897929377186891e-05
0.9999619951515374,3.800484846262602e-05
0.9999629452375425,3.7054762457576176e-05
0.9999638715731356,3.612842686439365e-05
0.9999638715731356,3.612842686439365e-05
0.9999647747519914,3.5225248008603714e-05
0.9999647747519914,3.5225248008603714e-05
0.9999647747519914,3.5225248008603714e-05
0.9999656553529467,3.434464705335637e-05
0.9999656553529467,3.434464705335637e-05
0.9999656553529467,3.434464705335637e-05
0.9999656553529467,3.434464705335637e-05
0.9999665139403713,3.348605962869494e-05
0.9999673510645299,3.2648935470082565e-05
0.9999673510645299,3.2648935470082565e-05
0.9999673510645299,3.2648935470082565e-05
0.9999673510645299,3.2648935470082565e-05
0.999968167261934,3.1832738065955774e-05
0.9999689630556859,3.1036944314079845e-05
0.9999697389558135,3.0261044186486427e-05
0.9999704954595973,2.9504540402779286e-05
0.9999712330518884,2.8766948111599374e-05
0.99997195220542,2.804779458004567e-05
0.9999726533811091,2.7346618890853254e-05
0.9999733370283529,2.6662971647135024e-05
0.9999733370283529,2.6662971647135024e-05
0.9999733370283529,2.6662971647135024e-05
0.9999733370283529,2.6662971647135024e-05
0.9999740035853154,2.5996414684498335e-05
0.9999740035853154,2.5996414684498335e-05
0.9999740035853154,2.5996414684498335e-05
0.9999740035853154,2.5996414684498335e-05
0.9999746534792097,2.534652079035251e-05
0.9999752871265698,2.47128734302277e-05
0.9999752871265698,2.47128734302277e-05
0.9999752871265698,2.47128734302277e-05
0.9999759049335191,2.4095066480930213e-05
0.9999759049335191,2.4095066480930213e-05
0.9999759049335191,2.4095066480930213e-05
0.9999759049335191,2.4095066480930213e-05
0.9999765072960296,2.3492703970363554e-05
0.9999765072960296,2.3492703970363554e-05
0.9999770946001761,2.29053998238489e-05
0.9999776672223832,2.233277761678269e-05
0.9999782255296664,2.1774470333473213e-05
0.9999782255296664,2.1774470333473213e-05
0.999978769879868,2.123012013200191e-05
0.999978769879868,2.123012013200191e-05
0.999978769879868,2.123012013200191e-05
0.999978769879868,2.123012013200191e-05
0.999978769879868,2.123012013200191e-05
0.999978769879868,2.123012013200191e-05
0.9999793006218851,2.0699378114958963e-05
0.9999793006218851,2.0699378114958963e-05
0.9999793006218851,2.0699378114958963e-05
0.9999798180958941,2.018190410590659e-05
0.9999798180958941,2.018190410590659e-05
0.9999803226335686,1.9677366431426985e-05
0.9999808145582914,1.9185441708615475e-05
0.9999812941853622,1.8705814637882997e-05
0.9999817618221991,1.8238177800935254e-05
0.9999822177685362,1.7782231463799347e-05
0.9999826623166151,1.7337683384771837e-05
0.9999830957513728,1.6904248627165306e-05
0.9999830957513728,1.6904248627165306e-05
0.9999830957513728,1.6904248627165306e-05
0.9999835183506233,1.6481649376733643e-05
0.9999835183506233,1.6481649376733643e-05
0.9999835183506233,1.6481649376733643e-05
0.9999839303852364,1.6069614763659207e-05
0.9999839303852364,1.6069614763659207e-05
0.9999839303852364,1.6069614763659207e-05
0.999984332119311,1.5667880688987897e-05
0.999984332119311,1.5667880688987897e-05
0.9999847238103445,1.5276189655401122e-05
0.9999847238103445,1.5276189655401122e-05
0.9999847238103445,1.5276189655401122e-05
0.9999851057093978,1.4894290602216297e-05
0.9999854780612555,1.4521938744510283e-05
0.9999854780612555,1.4521938744510283e-05
0.9999854780612555,1.4521938744510283e-05
0.9999854780612555,1.4521938744510283e-05
0.9999858411045838,1.4158895416262823e-05
0.9999858411045838,1.4158895416262823e-05
0.9999858411045838,1.4158895416262823e-05
0.9999858411045838,1.4158895416262823e-05
0.9999861950720826,1.3804927917419518e-05
0.9999861950720826,1.3804927917419518e-05
0.9999861950720826,1.3804927917419518e-05
0.9999865401906353,1.3459809364776481e-05
0.9999865401906353,1.3459809364776481e-05
0.9999868766814535,1.3123318546591216e-05
0.9999868766814535,1.3123318546591216e-05
0.9999872047602192,1.2795239780826623e-05
0.9999872047602192,1.2795239780826623e-05
0.9999875246372231,1.2475362776937408e-05
0.9999875246372231,1.2475362776937408e-05
0.9999878365174989,1.2163482501110394e-05
0.9999881406009551,1.1859399044872452e-05
0.999988437082503,1.156291749698196e-05
0.999988437082503,1.156291749698196e-05
0.999988437082503,1.156291749698196e-05
0.9999887261521815,1.1273847818521716e-05
0.9999887261521815,1.1273847818521716e-05
0.9999890079952789,1.0992004721113383e-05
0.9999892827924518,1.0717207548175446e-05
0.9999895507198409,1.0449280159148663e-05
0.9999895507198409,1.0449280159148663e-05
0.9999898119491833,1.0188050816614878e-05
0.9999898119491833,1.0188050816614878e-05
0.9999898119491833,1.0188050816614878e-05
0.9999898119491833,1.0188050816614878e-05
0.9999898119491833,1.0188050816614878e-05
0.9999900666479237,9.933352076236898e-06
0.9999903149793206,9.685020679448982e-06
0.9999903149793206,9.685020679448982e-06
0.9999905571025511,9.442897448829183e-06
0.9999905571025511,9.442897448829183e-06
0.9999907931728139,9.206827186086578e-06
0.9999910233414274,8.976658572598016e-06
0.9999910233414274,8.976658572598016e-06
0.9999912477559276,8.752244072430735e-06
0.9999914665601622,8.533439837788672e-06
0.9999914665601622,8.533439837788672e-06
0.9999914665601622,8.533439837788672e-06
0.9999914665601622,8.533439837788672e-06
0.9999916798943831,8.320105616821973e-06
0.9999918878953363,8.112104663740614e-06
0.9999920906963488,7.909303651174573e-06
0.9999920906963488,7.909303651174573e-06
0.9999920906963488,7.909303651174573e-06
0.9999922884274153,7.711572584724439e-06
0.9999922884274153,7.711572584724439e-06
0.9999922884274153,7.711572584724439e-06
0.9999922884274153,7.711572584724439e-06
0.9999922884274153,7.711572584724439e-06
0.9999922884274153,7.711572584724439e-06
0.9999924812152804,7.51878471964768e-06
0.9999924812152804,7.51878471964768e-06
0.9999926691835204,7.330816479627261e-06
0.9999926691835204,7.330816479627261e-06
0.9999926691835204,7.330816479627261e-06
0.9999926691835204,7.330816479627261e-06
0.9999928524526224,7.147547377570532e-06
0.9999930311400617,6.968859938387683e-06
0.9999932053603764,6.7946396237002874e-06
0.9999932053603764,6.7946396237002874e-06
0.9999932053603764,6.7946396237002874e-06
0.9999933752252416,6.624774758431706e-06
0.9999933752252416,6.624774758431706e-06
0.9999933752252416,6.624774758431706e-06
0.9999933752252416,6.624774758431706e-06
0.9999935408435408,6.459156459232331e-06
0.9999935408435408,6.459156459232331e-06
0.9999937023214353,6.297678564693802e-06
0.9999937023214353,6.297678564693802e-06
0.9999937023214353,6.297678564693802e-06
0.9999938597624326,6.140237567307519e-06
0.9999938597624326,6.140237567307519e-06
0.9999940132674529,5.986732547123834e-06
0.9999940132674529,5.986732547123834e-06
0.9999940132674529,5.986732547123834e-06
0.9999940132674529,5.986732547123834e-06
0.999994162934893,5.83706510706943e-06
0.9999943088606902,5.691139309881461e-06
0.9999943088606902,5.691139309881461e-06
0.9999944511383834,5.548861616618036e-06
0.9999945898591733,5.410140826705654e-06
0.9999945898591733,5.410140826705654e-06
0.9999945898591733,5.410140826705654e-06
0.9999945898591733,5.410140826705654e-06
0.9999947251119805,5.274888019485188e-06
0.9999948569835028,5.143016497218961e-06
0.9999949855582705,5.014441729522401e-06
0.9999949855582705,5.014441729522401e-06
0.9999949855582705,5.014441729522401e-06
0.9999951109187007,4.889081299184672e-06
0.9999951109187007,4.889081299184672e-06
0.9999952331451506,4.766854849343578e-06
0.999995352315968,4.647684031980867e-06
0.999995352315968,4.647684031980867e-06
0.999995352315968,4.647684031980867e-06
0.999995352315968,4.647684031980867e-06
0.9999954685075423,4.531492457704974e-06
0.9999954685075423,4.531492457704974e-06
0.9999954685075423,4.531492457704974e-06
0.9999955817943532,4.418205646788989e-06
0.9999956922490185,4.3077509814325065e-06
0.9999956922490185,4.3077509814325065e-06
0.9999956922490185,4.3077509814325065e-06
0.9999956922490185,4.3077509814325065e-06
0.9999957999423408,4.200057659216756e-06
0.9999957999423408,4.200057659216756e-06
0.9999959049433522,4.095056647723188e-06
0.9999959049433522,4.095056647723188e-06
0.9999960073193597,3.992680640286444e-06
0.9999961071359872,3.892864012853353e-06
0.9999962044572182,3.7955427819203165e-06
0.9999962044572182,3.7955427819203165e-06
0.9999962993454364,3.700654563522126e-06
0.9999962993454364,3.700654563522126e-06
0.9999962993454364,3.700654563522126e-06
0.9999962993454364,3.700654563522126e-06
0.9999963918614667,3.608138533245931e-06
0.9999964820646128,3.5179353872447387e-06
0.9999965700126958,3.429987304225463e-06
0.9999966557620916,3.3442379083871656e-06
0.9999966557620916,3.3442379083871656e-06
0.9999967393677668,3.2606322332857344e-06
0.9999967393677668,3.2606322332857344e-06
0.9999967393677668,3.2606322332857344e-06
0.9999967393677668,3.2606322332857344e-06
0.9999968208833134,3.1791166866018495e-06
0.9999968208833134,3.1791166866018495e-06
0.9999969003609842,3.0996390157896563e-06
0.9999969778517255,3.0221482745841324e-06
0.9999969778517255,3.0221482745841324e-06
0.9999969778517255,3.0221482745841324e-06
0.9999970534052097,2.946594790345688e-06
0.9999971270698678,2.8729301322210693e-06
0.9999971988929199,2.801107080100166e-06
0.9999972689204056,2.731079594348821e-06
0.9999973371972136,2.6628027862982597e-06
0.9999974037671105,2.5962328894722077e-06
0.9999974686727684,2.5313272315332776e-06
0.999997531955793,2.4680442069306334e-06
0.9999975936567498,2.4063432502314057e-06
0.9999975936567498,2.4063432502314057e-06
0.9999975936567498,2.4063432502314057e-06
0.9999976538151899,2.34618481011877e-06
0.9999976538151899,2.34618481011877e-06
0.9999976538151899,2.34618481011877e-06
0.9999976538151899,2.34618481011877e-06
0.999997712469676,2.287530324040023e-06
0.999997712469676,2.287530324040023e-06
0.9999977696578065,2.2303421934884074e-06
0.9999977696578065,2.2303421934884074e-06
0.9999977696578065,2.2303421934884074e-06
0.9999978254162402,2.174583759902845e-06
0.9999978254162402,2.174583759902845e-06
0.9999978254162402,2.174583759902845e-06
0.9999978254162402,2.174583759902845e-06
0.9999978797807189,2.120219281170134e-06
0.9999979327860913,2.06721390871455e-06
0.9999979844663348,2.015533665160167e-06
0.9999980348545774,1.965145422551582e-06
0.9999980839831188,1.916016881119088e-06
0.9999981318834514,1.8681165485746816e-06
0.9999981318834514,1.8681165485746816e-06
0.9999981785862802,1.8214137199256424e-06
0.9999981785862802,1.8214137199256424e-06
0.9999982241215423,1.7758784577927357e-06
0.9999982241215423,1.7758784577927357e-06
0.9999982241215423,1.7758784577927357e-06
0.9999982241215423,1.7758784577927357e-06
0.9999982685184268,1.7314815732204378e-06
0.9999982685184268,1.7314815732204378e-06
0.999998311805393,1.6881946069668732e-06
0.999998311805393,1.6881946069668732e-06
0.999998311805393,1.6881946069668732e-06
0.9999983540101887,1.6459898112614793e-06
0.999998395159868,1.604840132018705e-06
0.999998395159868,1.604840132018705e-06
0.9999984352808086,1.564719191496341e-06
0.9999984743987286,1.5256012713873722e-06
0.9999984743987286,1.5256012713873722e-06
0.9999984743987286,1.5256012713873722e-06
0.9999985125387036,1.4874612963345091e-06
0.9999985497251821,1.450274817856838e-06
0.9999985497251821,1.450274817856838e-06
0.9999985859820013,1.4140179986782845e-06
0.9999986213324026,1.3786675974478472e-06
0.9999986557990462,1.3442009538418086e-06
0.9999986894040259,1.3105959740383723e-06
0.9999986894040259,1.3105959740383723e-06
0.9999986894040259,1.3105959740383723e-06
0.9999987221688834,1.2778311165554208e-06
0.9999987221688834,1.2778311165554208e-06
0.9999987541146216,1.2458853784423129e-06
0.9999987852617181,1.2147382818168714e-06
0.9999987852617181,1.2147382818168714e-06
0.9999988156301393,1.1843698607389348e-06
0.9999988452393516,1.1547606484120541e-06
0.9999988741083353,1.1258916647051375e-06
0.9999988741083353,1.1258916647051375e-06
0.9999989022555961,1.097744403986041e-06
0.9999989296991767,1.0703008232593084e-06
0.9999989296991767,1.0703008232593084e-06
0.9999989564566694,1.0435433306004577e-06
0.9999989564566694,1.0435433306004577e-06
0.9999989825452261,1.0174547738794e-06
0.9999990079815703,9.92018429765762e-07
0.999999032782007,9.672179930090698e-07
0.9999990569624341,9.430375659869156e-07
0.9999990569624341,9.430375659869156e-07
0.9999990805383515,9.194616485144145e-07
0.9999990805383515,9.194616485144145e-07
0.9999990805383515,9.194616485144145e-07
0.9999991035248721,8.964751279084166e-07
0.9999991035248721,8.964751279084166e-07
0.9999991035248721,8.964751279084166e-07
0.9999991035248721,8.964751279084166e-07
0.9999991259367308,8.740632693001058e-07
0.9999991477882938,8.522117061897769e-07
0.9999991690935688,8.30906431237737e-07
0.9999991898662127,8.10133787285428e-07
0.9999992101195414,7.898804586010135e-07
0.9999992101195414,7.898804586010135e-07
0.9999992101195414,7.898804586010135e-07
0.9999992298665377,7.701334623438224e-07
0.9999992298665377,7.701334623438224e-07
0.9999992298665377,7.701334623438224e-07
0.9999992298665377,7.701334623438224e-07
0.9999992298665377,7.701334623438224e-07
0.9999992298665377,7.701334623438224e-07
0.9999992491198598,7.508801402421749e-07
0.9999992491198598,7.508801402421749e-07
0.9999992491198598,7.508801402421749e-07
0.9999992491198598,7.508801402421749e-07
0.9999992491198598,7.508801402421749e-07
0.9999992491198598,7.508801402421749e-07
0.9999992491198598,7.508801402421749e-07
0.9999992491198598,7.508801402421749e-07
0.9999992491198598,7.508801402421749e-07
0.9999992678918495,7.321081504792572e-07
0.9999992861945401,7.138054597818457e-07
0.9999993040396643,6.959603357068068e-07
0.9999993040396643,6.959603357068068e-07
0.9999993040396643,6.959603357068068e-07
0.9999993040396643,6.959603357068068e-07
0.9999993040396643,6.959603357068068e-07
0.9999993040396643,6.959603357068068e-07
0.9999993040396643,6.959603357068068e-07
0.9999993040396643,6.959603357068068e-07
0.9999993040396643,6.959603357068068e-07
0.9999993040396643,6.959603357068068e-07
0.9999993040396643,6.959603357068068e-07
0.9999993214386609,6.78561339120431e-07
0.9999993384026832,6.615973168657793e-07
0.9999993384026832,6.615973168657793e-07
0.9999993384026832,6.615973168657793e-07
0.9999993549426054,6.450573946133409e-07
0.9999993549426054,6.450573946133409e-07
0.9999993710690301,6.289309698904217e-07
0.9999993867922947,6.132077052847941e-07
0.9999994021224782,5.978775218182518e-07
0.9999994021224782,5.978775218182518e-07
0.9999994170694075,5.829305924858229e-07
0.999999431642664,5.683573359564993e-07
0.9999994458515895,5.541484104314447e-07
0.9999994597052924,5.40294707655745e-07
0.9999994732126529,5.267873470798617e-07
0.9999994863823298,5.136176701670474e-07
0.9999994992227651,5.00777234843072e-07
0.9999995117421899,4.882578100847052e-07
0.9999995117421899,4.882578100847052e-07
0.9999995239486293,4.760513706434825e-07
0.9999995358499081,4.641500919013776e-07
0.9999995358499081,4.641500919013776e-07
0.9999995474536552,4.525463448550789e-07
0.9999995474536552,4.525463448550789e-07
0.9999995474536552,4.525463448550789e-07
0.9999995474536552,4.525463448550789e-07
0.9999995587673087,4.4123269122565795e-07
0.9999995587673087,4.4123269122565795e-07
0.9999995587673087,4.4123269122565795e-07
0.9999995697981213,4.3020187869049486e-07
0.9999995697981213,4.3020187869049486e-07
0.9999995697981213,4.3020187869049486e-07
0.9999995697981213,4.3020187869049486e-07
0.9999995697981213,4.3020187869049486e-07
0.9999995805531637,4.194468362344029e-07
0.9999995910393303,4.0896066961697427e-07
0.999999601263343,3.9873665695324016e-07
0.9999996112317556,3.8876824440481297e-07
0.9999996112317556,3.8876824440481297e-07
0.9999996209509581,3.7904904197874843e-07
0.9999996209509581,3.7904904197874843e-07
0.9999996209509581,3.7904904197874843e-07
0.9999996209509581,3.7904904197874843e-07
0.9999996209509581,3.7904904197874843e-07
0.9999996304271805,3.695728194314353e-07
0.9999996396664977,3.603335022748861e-07
0.999999648674832,3.5132516788286964e-07
0.9999996574579583,3.425420416943889e-07
0.9999996660215065,3.339784935120711e-07
0.9999996743709662,3.256290338930967e-07
0.9999996743709662,3.256290338930967e-07
0.9999996825116894,3.1748831063035454e-07
0.9999996904488947,3.095511053215671e-07
0.99999969818767,3.0181233002418645e-07
0.999999705732976,2.942670239939172e-07
0.9999997130896495,2.8691035050477565e-07
0.9999997202624062,2.797375937486465e-07
0.9999997202624062,2.797375937486465e-07
0.9999997202624062,2.797375937486465e-07
0.9999997272558442,2.727441558123502e-07
0.9999997272558442,2.727441558123502e-07
0.9999997272558442,2.727441558123502e-07
0.9999997340744463,2.6592555373028244e-07
0.9999997407225834,2.592774166107376e-07
0.9999997472045171,2.5279548283407314e-07
0.9999997535244027,2.464755973209193e-07
0.9999997535244027,2.464755973209193e-07
0.9999997596862912,2.4031370886868286e-07
0.9999997656941324,2.3430586755463855e-07
0.9999997715517778,2.2844822220394157e-07
0.9999997772629822,2.2273701792093993e-07
0.9999997772629822,2.2273701792093993e-07
0.9999997828314063,2.1716859368220352e-07
0.9999997828314063,2.1716859368220352e-07
0.9999997882606201,2.1173937998972702e-07
0.9999997935541034,2.0644589658280199e-07
0.9999997935541034,2.0644589658280199e-07
0.9999997935541034,2.0644589658280199e-07
0.9999997987152498,2.0128475020709218e-07
0.9999998037473675,1.9625263243948142e-07
0.9999998037473675,1.9625263243948142e-07
0.9999998037473675,1.9625263243948142e-07
0.9999998086536824,1.9134631756729985e-07
0.9999998134373395,1.8656266052056928e-07
0.9999998181014051,1.8189859485594221e-07
0.9999998226488692,1.773511307910417e-07
0.9999998270826467,1.7291735328794286e-07
0.9999998270826467,1.7291735328794286e-07
0.9999998270826467,1.7291735328794286e-07
0.9999998314055798,1.6859442018456683e-07
0.9999998356204397,1.643795603727896e-07
0.999999839729928,1.6027007202209794e-07
0.999999839729928,1.6027007202209794e-07
0.999999839729928,1.6027007202209794e-07
0.999999839729928,1.6027007202209794e-07
0.9999998437366792,1.5626332084765385e-07
0.9999998476432617,1.5235673842165675e-07
0.9999998514521795,1.4854782052692186e-07
0.9999998514521795,1.4854782052692186e-07
0.9999998514521795,1.4854782052692186e-07
0.9999998551658744,1.4483412555161865e-07
0.999999858786727,1.412132729241407e-07
0.999999858786727,1.412132729241407e-07
0.999999858786727,1.412132729241407e-07
0.999999858786727,1.412132729241407e-07
0.9999998623170585,1.3768294158710368e-07
0.9999998623170585,1.3768294158710368e-07
0.9999998623170585,1.3768294158710368e-07
0.9999998657591315,1.34240868509493e-07
0.9999998657591315,1.34240868509493e-07
0.9999998691151527,1.3088484723600807e-07
0.9999998691151527,1.3088484723600807e-07
0.9999998691151527,1.3088484723600807e-07
0.9999998691151527,1.3088484723600807e-07
0.9999998691151527,1.3088484723600807e-07
0.9999998723872735,1.2761272647267218e-07
0.9999998755775913,1.2442240870780246e-07
0.9999998786881512,1.213118488674552e-07
0.9999998786881512,1.213118488674552e-07
0.999999881720947,1.1827905300448507e-07
0.999999881720947,1.1827905300448507e-07
0.999999884677923,1.153220770203776e-07
0.999999884677923,1.153220770203776e-07
0.9999998875609746,1.124390254190357e-07
0.9999998875609746,1.124390254190357e-07
0.9999998875609746,1.124390254190357e-07
0.9999998903719499,1.0962805009172159e-07
0.9999998931126508,1.0688734913237484e-07
0.9999998957848343,1.0421516568254755e-07
0.9999998957848343,1.0421516568254755e-07
0.9999998983902132,1.0160978680521588e-07
0.9999998983902132,1.0160978680521588e-07
0.9999998983902132,1.0160978680521588e-07
0.9999999009304577,9.906954238674636e-08
0.9999999034071959,9.659280406631281e-08
0.9999999058220158,9.417798419207788e-08
0.9999999058220158,9.417798419207788e-08
0.9999999081764652,9.182353480346981e-08
0.9999999081764652,9.182353480346981e-08
0.9999999104720534,8.952794663890238e-08
0.9999999104720534,8.952794663890238e-08
0.9999999127102518,8.72897481683016e-08
0.9999999148924953,8.510750464981938e-08
0.9999999170201828,8.297981721012903e-08
0.9999999170201828,8.297981721012903e-08
0.999999919094678,8.090532194771353e-08
0.999999921117311,7.888268905857143e-08
0.999999923089378,7.691062198378006e-08
0.9999999250121434,7.498785657836962e-08
0.9999999268868397,7.311316030097536e-08
0.9999999287146686,7.128533142374836e-08
0.9999999287146686,7.128533142374836e-08
0.9999999287146686,7.128533142374836e-08
0.9999999287146686,7.128533142374836e-08
0.9999999287146686,7.128533142374836e-08
0.9999999304968018,6.950319826201862e-08
0.9999999322343815,6.776561842321632e-08
0.9999999339285219,6.607147807457029e-08
0.9999999355803088,6.441969122911363e-08
0.9999999355803088,6.441969122911363e-08
0.9999999371908009,6.280919904953953e-08
0.9999999387610308,6.123896916946031e-08
0.9999999402920049,5.97079950316352e-08
0.9999999417847047,5.821529524274229e-08
0.999999943240087,5.675991294428111e-08
0.999999943240087,5.675991294428111e-08
0.999999943240087,5.675991294428111e-08
0.999999943240087,5.675991294428111e-08
0.9999999446590848,5.534091519920272e-08
0.9999999446590848,5.534091519920272e-08
0.9999999460426076,5.395739239387394e-08
0.9999999460426076,5.395739239387394e-08
0.9999999460426076,5.395739239387394e-08
0.9999999473915423,5.2608457654992467e-08
0.9999999487067537,5.129324628107912e-08
0.9999999487067537,5.129324628107912e-08
0.9999999499890848,5.00109151881827e-08
0.9999999499890848,5.00109151881827e-08
0.9999999512393576,4.876064236944224e-08
0.9999999512393576,4.876064236944224e-08
0.9999999524583736,4.7541626368160193e-08
0.9999999524583736,4.7541626368160193e-08
0.9999999536469143,4.635308576404872e-08
0.9999999548057413,4.519425867231983e-08
0.9999999559355978,4.4064402255298284e-08
0.9999999570372078,4.296279224624407e-08
0.9999999570372078,4.296279224624407e-08
0.9999999570372078,4.296279224624407e-08
0.9999999581112775,4.1888722485079374e-08
0.9999999581112775,4.1888722485079374e-08
0.9999999591584956,4.084150446572235e-08
0.9999999601795332,3.982046689473748e-08
0.9999999611750447,3.882495526101973e-08
0.9999999611750447,3.882495526101973e-08
0.9999999621456687,3.785433141623655e-08
0.9999999621456687,3.785433141623655e-08
0.9999999621456687,3.785433141623655e-08
0.9999999630920269,3.69079731657588e-08
0.9999999640147261,3.598527386981842e-08
0.9999999640147261,3.598527386981842e-08
0.9999999649143579,3.508564205463712e-08
0.9999999649143579,3.508564205463712e-08
0.9999999649143579,3.508564205463712e-08
0.999999965791499,3.420850103327687e-08
0.9999999666467115,3.33532885359691e-08
0.9999999666467115,3.33532885359691e-08
0.9999999674805437,3.2519456349685636e-08
0.9999999682935301,3.170646996672043e-08
0.9999999690861918,3.091380824205661e-08
0.9999999698590369,3.0140963059299496e-08
0.9999999698590369,3.0140963059299496e-08
0.9999999698590369,3.0140963059299496e-08
0.9999999698590369,3.0140963059299496e-08
0.999999970612561,2.938743900496115e-08
0.9999999713472469,2.8652753050887896e-08
0.9999999720635657,2.7936434244627088e-08
0.9999999727619766,2.723802340753474e-08
0.9999999734429271,2.6557072840430425e-08
0.9999999734429271,2.6557072840430425e-08
0.9999999734429271,2.6557072840430425e-08
0.9999999734429271,2.6557072840430425e-08
0.9999999741068539,2.5893146036610818e-08
0.9999999741068539,2.5893146036610818e-08
0.9999999747541826,2.5245817402037886e-08
0.9999999747541826,2.5245817402037886e-08
0.999999975385328,2.4614671982522375e-08
